['0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0']
['65.1852788800709', ' 0.0', ' 28.310653150953705', ' 0.0', ' 24.77182150708449', ' 0.0', ' 53.70474668282977', ' 0.0', ' 14.135324688328755', ' 0.0', ' 60.81126369753594', ' 0.0', ' 39.06870134831612', ' 0.0', ' 0.0', ' 29.741317755016414', ' 0.0', ' 60.81126369753594', ' 0.0', ' 0.0', ' 61.5756706033243', ' 0.0', ' 0.0', ' 32.34492122496461', ' 0.0', ' 0.0', ' 10.76352452086308', ' 0.0', ' 0.0', ' 0.0']
['65.58526887790873', ' 0.0', ' 28.484373019721495', ' 0.0', ' 24.923826392256306', ' 0.0', ' 54.04102255985872', ' 0.0', ' 14.22755441818023', ' 0.0', ' 61.20413185452573', ' 0.0', ' 39.308434767215665', ' 0.0', ' 0.0', ' 29.924843316861384', ' 0.0', ' 61.20413185452573', ' 0.0', ' 0.0', ' 61.95351131789424', ' 0.0', ' 0.0', ' 32.54339617503181', ' 0.0', ' 0.0', ' 10.829943295626022', ' 0.0', ' 0.0', ' 0.0']
['66.2638399973528', ' 0.0', ' 28.779083603627715', ' 0.0', ' 25.18169815317425', ' 0.0', ' 54.61683777082709', ' 0.0', ' 14.379211459127953', ' 0.0', ' 61.856289209595076', ' 0.0', ' 39.71513537300625', ' 0.0', ' 0.0', ' 30.232196407347555', ' 0.0', ' 61.856289209595076', ' 0.0', ' 0.0', ' 62.59450683789027', ' 0.0', ' 0.0', ' 32.88010301714467', ' 0.0', ' 0.0', ' 10.941175842659113', ' 0.0', ' 0.0', ' 0.0']
['67.17445208819159', ' 0.0', ' 29.17457202527322', ' 0.0', ' 25.52775052211407', ' 0.0', ' 55.38929618304955', ' 0.0', ' 14.580046541888999', ' 0.0', ' 62.722417348701626', ' 0.0', ' 40.26090939487705', ' 0.0', ' 0.0', ' 30.643301522162968', ' 0.0', ' 62.722417348701626', ' 0.0', ' 0.0', ' 63.454694154969246', ' 0.0', ' 0.0', ' 33.33194853887466', ' 0.0', ' 0.0', ' 11.089956741354216', ' 0.0', ' 0.0', ' 0.0']
['68.25285868688297', ' 0.0', ' 29.642935368895973', ' 0.0', ' 25.937568447783978', ' 0.0', ' 56.30153002210434', ' 0.0', ' 14.81613783388661', ' 0.0', ' 63.21910710392085', ' 0.0', ' 40.575530905638736', ' 0.0', ' 0.0', ' 30.88018165471971', ' 0.0', ' 63.21910710392085', ' 0.0', ' 0.0', ' 64.47338442734873', ' 0.0', ' 0.0', ' 33.867053658963655', ' 0.0', ' 0.0', ' 11.175684789327132', ' 0.0', ' 0.0', ' 0.0']
['68.83506726356585', ' 0.0', ' 29.895794685587777', ' 0.0', ' 26.158820349889307', ' 0.0', ' 56.79262899728411', ' 0.0', ' 14.943122352024439', ' 0.0', ' 64.33708301189864', ' 0.0', ' 41.28672736442842', ' 0.0', ' 0.0', ' 31.41600742029641', ' 0.0', ' 64.33708301189864', ' 0.0', ' 0.0', ' 65.0233534411534', ' 0.0', ' 0.0', ' 34.15594542828404', ' 0.0', ' 0.0', ' 11.369602685440604', ' 0.0', ' 0.0', ' 0.0']
['70.08261951422826', ' 0.0', ' 30.437619767308696', ' 0.0', ' 26.63291729639511', ' 0.0', ' 57.8411009134556', ' 0.0', ' 15.21448664174582', ' 0.0', ' 65.54308293366203', ' 0.0', ' 42.05700604254615', ' 0.0', ' 0.0', ' 31.997015327019927', ' 0.0', ' 65.54308293366203', ' 0.0', ' 0.0', ' 66.2018229938964', ' 0.0', ' 0.0', ' 34.77498058415019', ' 0.0', ' 0.0', ' 11.579872213588162', ' 0.0', ' 0.0', ' 0.0']
['71.36639961740632', ' 0.0', ' 30.995178986930004', ' 0.0', ' 27.12078161356375', ' 0.0', ' 58.91530802039274', ' 0.0', ' 15.493048418377292', ' 0.0', ' 66.7607005713123', ' 0.0', ' 42.837057917895095', ' 0.0', ' 0.0', ' 32.58623418283741', ' 0.0', ' 66.7607005713123', ' 0.0', ' 0.0', ' 67.41451429657275', ' 0.0', ' 0.0', ' 35.411991992567536', ' 0.0', ' 0.0', ' 11.793113323312586', ' 0.0', ' 0.0', ' 0.0']
['72.61757643049961', ' 0.0', ' 31.53857825428865', ' 0.0', ' 27.59625597250257', ' 0.0', ' 59.957827361214996', ' 0.0', ' 15.764108084457805', ' 0.0', ' 67.92953992968688', ' 0.0', ' 43.5876624035714', ' 0.0', ' 0.0', ' 33.154132400626835', ' 0.0', ' 67.92953992968688', ' 0.0', ' 0.0', ' 68.59640770307782', ' 0.0', ' 0.0', ' 36.03282565552479', ' 0.0', ' 0.0', ' 11.998638392607806', ' 0.0', ' 0.0', ' 0.0']
['73.78614946901507', ' 0.0', ' 32.04610183236268', ' 0.0', ' 28.040339103317347', ' 0.0', ' 60.927483939304054', ' 0.0', ' 16.017033954551707', ' 0.0', ' 69.00779796799272', ' 0.0', ' 44.281446936680986', ' 0.0', ' 0.0', ' 33.67998601755216', ' 0.0', ' 69.00779796799272', ' 0.0', ' 0.0', ' 69.70027148538884', ' 0.0', ' 0.0', ' 36.61267134347437', ' 0.0', ' 0.0', ' 12.18894732063792', ' 0.0', ' 0.0', ' 0.0']
['74.84160578125265', ' 0.0', ' 32.50449762486543', ' 0.0', ' 28.441435421757248', ' 0.0', ' 61.79969127820235', ' 0.0', ' 16.245385337941656', ' 0.0', ' 69.97205657093258', ' 0.0', ' 44.902837434662615', ' 0.0', ' 0.0', ' 34.151885547837246', ' 0.0', ' 69.97205657093258', ' 0.0', ' 0.0', ' 70.69728233408232', ' 0.0', ' 0.0', ' 37.13638853640876', ' 0.0', ' 0.0', ' 12.277123929665587', ' 0.0', ' 0.0', ' 0.0']
['75.77120655625387', ' 0.0', ' 32.908233032032086', ' 0.0', ' 28.794703903028072', ' 0.0', ' 62.56483360886686', ' 0.0', ' 16.44653077572524', ' 0.0', ' 70.40976596768003', ' 0.0', ' 45.44669472478081', ' 0.0', ' 0.0', ' 34.36661857089386', ' 0.0', ' 70.40976596768003', ' 0.0', ' 0.0', ' 71.5754068446698', ' 0.0', ' 0.0', ' 37.597656239096665', ' 0.0', ' 0.0', ' 12.443196756275187', ' 0.0', ' 0.0', ' 0.0']
['76.1901701128575', ' 0.0', ' 33.090193317201965', ' 0.0', ' 28.953919152551713', ' 0.0', ' 62.90869439044243', ' 0.0', ' 16.53722659344063', ' 0.0', ' 71.22457197802387', ' 0.0', ' 45.69104597641795', ' 0.0', ' 0.0', ' 34.76713654061987', ' 0.0', ' 71.22457197802387', ' 0.0', ' 0.0', ' 71.97117046491428', ' 0.0', ' 0.0', ' 37.805545864903245', ' 0.0', ' 0.0', ' 12.592697752680277', ' 0.0', ' 0.0', ' 0.0']
['76.96969386717967', ' 0.0', ' 33.42874869367196', ' 0.0', ' 29.250155106962964', ' 0.0', ' 63.5470122294647', ' 0.0', ' 16.70612953830082', ' 0.0', ' 71.95255589676651', ' 0.0', ' 46.145490034353244', ' 0.0', ' 0.0', ' 35.12569550038806', ' 0.0', ' 71.95255589676651', ' 0.0', ' 0.0', ' 72.70752840873652', ' 0.0', ' 0.0', ' 38.192345382520216', ' 0.0', ' 0.0', ' 12.724727831502745', ' 0.0', ' 0.0', ' 0.0']
['77.66924462852802', ' 0.0', ' 33.73257095701544', ' 0.0', ' 29.51599958738851', ' 0.0', ' 64.11852852994255', ' 0.0', ' 16.857920326224217', ' 0.0', ' 72.597327741119', ' 0.0', ' 46.55392818769669', ' 0.0', ' 0.0', ' 35.44362935391935', ' 0.0', ' 72.597327741119', ' 0.0', ' 0.0', ' 73.36834183150859', ' 0.0', ' 0.0', ' 38.53946231839014', ' 0.0', ' 0.0', ' 12.840129659115423', ' 0.0', ' 0.0', ' 0.0']
['78.295494553087', ' 0.0', ' 34.00455789493464', ' 0.0', ' 29.753988158067816', ' 0.0', ' 64.62955221493829', ' 0.0', ' 16.994023849195575', ' 0.0', ' 73.16835238360125', ' 0.0', ' 46.92105354004397', ' 0.0', ' 0.0', ' 35.72524469204694', ' 0.0', ' 73.16835238360125', ' 0.0', ' 0.0', ' 73.95991342148287', ' 0.0', ' 0.0', ' 38.85020739496284', ' 0.0', ' 0.0', ' 12.940940652335295', ' 0.0', ' 0.0', ' 0.0']
['78.85896013211064', ' 0.0', ' 34.24927693034122', ' 0.0', ' 29.968117314048573', ' 0.0', ' 65.08935032222978', ' 0.0', ' 17.116679184668566', ' 0.0', ' 73.67840520151978', ' 0.0', ' 47.253381537328806', ' 0.0', ' 0.0', ' 35.97658303132654', ' 0.0', ' 73.67840520151978', ' 0.0', ' 0.0', ' 74.49217732349217', ' 0.0', ' 0.0', ' 39.12979889291485', ' 0.0', ' 0.0', ' 13.029859113906735', ' 0.0', ' 0.0', ' 0.0']
['79.3718865443354', ' 0.0', ' 34.472046273326995', ' 0.0', ' 30.163040489161133', ' 0.0', ' 65.50839394593653', ' 0.0', ' 17.22849081324434', ' 0.0', ' 73.91615015526433', ' 0.0', ' 47.55808844307517', ' 0.0', ' 0.0', ' 36.204321179749456', ' 0.0', ' 74.14134038999153', ' 0.0', ' 0.0', ' 74.97670064448624', ' 0.0', ' 0.0', ' 39.3843128672761', ' 0.0', ' 0.0', ' 13.070988160847932', ' 0.0', ' 0.0', ' 0.0']
['79.84650609762971', ' 0.0', ' 34.67817854403029', ' 0.0', ' 30.34340622602651', ' 0.0', ' 65.89694007012037', ' 0.0', ' 17.332059312077003', ' 0.0', ' 74.38561097996146', ' 0.0', ' 47.84208733018356', ' 0.0', ' 0.0', ' 36.31198035953178', ' 0.0', ' 74.36055388353871', ' 0.0', ' 0.0', ' 75.4250383332659', ' 0.0', ' 0.0', ' 39.619818986554606', ' 0.0', ' 0.0', ' 13.151873894563519', ' 0.0', ' 0.0', ' 0.0']
['80.074216271287', ' 0.0', ' 34.77707547070012', ' 0.0', ' 30.429941036862612', ' 0.0', ' 66.08371585005156', ' 0.0', ' 17.381771421653493', ' 0.0', ' 74.84407139275788', ' 0.0', ' 47.97900644381278', ' 0.0', ' 0.0', ' 36.5279730281188', ' 0.0', ' 74.80120143022398', ' 0.0', ' 0.0', ' 75.64013914877279', ' 0.0', ' 0.0', ' 39.732808725274886', ' 0.0', ' 0.0', ' 13.230704729857123', ' 0.0', ' 0.0', ' 0.0']
['80.53630609376144', ' 0.0', ' 34.977765947344835', ' 0.0', ' 30.60554520392673', ' 0.0', ' 66.46354061126283', ' 0.0', ' 17.48265375454611', ' 0.0', ' 75.29120584648619', ' 0.0', ' 48.257839565976056', ' 0.0', ' 0.0', ' 36.74271260206425', ' 0.0', ' 75.2402390612151', ' 0.0', ' 0.0', ' 76.07664093547503', ' 0.0', ' 0.0', ' 39.96209759484147', ' 0.0', ' 0.0', ' 13.3077061137492', ' 0.0', ' 0.0', ' 0.0']
['81.00030133203568', ' 0.0', ' 35.17928396613929', ' 0.0', ' 30.781873470371877', ' 0.0', ' 66.84581213386102', ' 0.0', ' 17.5839287388287', ' 0.0', ' 75.72609552309541', ' 0.0', ' 48.53864224807747', ' 0.0', ' 0.0', ' 36.95502168868143', ' 0.0', ' 75.6750247210909', ' 0.0', ' 0.0', ' 76.51494262635296', ' 0.0', ' 0.0', ' 40.192331931314136', ' 0.0', ' 0.0', ' 13.38290248968541', ' 0.0', ' 0.0', ' 0.0']
['81.46109090936531', ' 0.0', ' 35.37940973262338', ' 0.0', ' 30.95698351604546', ' 0.0', ' 67.22609954771845', ' 0.0', ' 17.684457598249004', ' 0.0', ' 76.14757110032252', ' 0.0', ' 48.817821479732366', ' 0.0', ' 0.0', ' 37.1633984736834', ' 0.0', ' 76.10223520168208', ' 0.0', ' 0.0', ' 76.95021616845587', ' 0.0', ' 0.0', ' 40.42097561952222', ' 0.0', ' 0.0', ' 13.456182931919022', ' 0.0', ' 0.0', ' 0.0']
['81.9133810802266', ' 0.0', ' 35.57584411736226', ' 0.0', ' 31.128863602691982', ' 0.0', ' 67.59980658391424', ' 0.0', ' 17.78307436699927', ' 0.0', ' 76.55448769550755', ' 0.0', ' 49.09178471335921', ' 0.0', ' 0.0', ' 37.366310147450456', ' 0.0', ' 76.51849928832995', ' 0.0', ' 0.0', ' 77.37746095526293', ' 0.0', ' 0.0', ' 40.6454019040864', ' 0.0', ' 0.0', ' 13.527363648046357', ' 0.0', ' 0.0', ' 0.0']
['82.352416971653', ' 0.0', ' 35.7665220289481', ' 0.0', ' 31.295706775329595', ' 0.0', ' 67.96279645273039', ' 0.0', ' 17.878741079583868', ' 0.0', ' 76.75307763739632', ' 0.0', ' 49.357389678073055', ' 0.0', ' 0.0', ' 37.465714490239996', ' 0.0', ' 76.92086193649315', ' 0.0', ' 0.0', ' 77.79218541296214', ' 0.0', ' 0.0', ' 40.86325141807322', ' 0.0', ' 0.0', ' 13.562261696034549', ' 0.0', ' 0.0', ' 0.0']
['82.77444529710237', ' 0.0', ' 35.94981337550592', ' 0.0', ' 31.456086703567685', ' 0.0', ' 68.31179350922989', ' 0.0', ' 17.970645925923485', ' 0.0', ' 77.15556379956163', ' 0.0', ' 49.61222008374349', ' 0.0', ' 0.0', ' 37.66731807677878', ' 0.0', ' 77.1169338558759', ' 0.0', ' 0.0', ' 78.1908440917254', ' 0.0', ' 0.0', ' 40.9695447108214', ' 0.0', ' 0.0', ' 13.633292413936585', ' 0.0', ' 0.0', ' 0.0']
['82.97909098968711', ' 0.0', ' 36.038693155130126', ' 0.0', ' 31.533856510738865', ' 0.0', ' 68.48100643000717', ' 0.0', ' 18.015192742753523', ' 0.0', ' 77.55490772119829', ' 0.0', ' 49.73557624752252', ' 0.0', ' 0.0', ' 37.86713879336712', ' 0.0', ' 77.51272700030505', ' 0.0', ' 0.0', ' 78.38415761240805', ' 0.0', ' 0.0', ' 41.183922558801555', ' 0.0', ' 0.0', ' 13.704079397614132', ' 0.0', ' 0.0', ' 0.0']
['83.3899531145705', ' 0.0', ' 36.21713490317937', ' 0.0', ' 31.689993040281955', ' 0.0', ' 68.8205967508264', ' 0.0', ' 18.104596667142445', ' 0.0', ' 77.94310360284567', ' 0.0', ' 49.98275272153632', ' 0.0', ' 0.0', ' 38.06081152908938', ' 0.0', ' 77.90316496901464', ' 0.0', ' 0.0', ' 78.77226841441515', ' 0.0', ' 0.0', ' 41.39493493465269', ' 0.0', ' 0.0', ' 13.77310480869856', ' 0.0', ' 0.0', ' 0.0']
['83.79274478473839', ' 0.0', ' 36.392071567747394', ' 0.0', ' 31.843062621778977', ' 0.0', ' 69.15331707014849', ' 0.0', ' 18.192214100554594', ' 0.0', ' 78.3141042899171', ' 0.0', ' 50.22452594092356', ' 0.0', ' 0.0', ' 38.24512922343294', ' 0.0', ' 78.2803779220696', ' 0.0', ' 0.0', ' 79.15275565985061', ' 0.0', ' 0.0', ' 41.59814749968089', ' 0.0', ' 0.0', ' 13.839201202449793', ' 0.0', ' 0.0', ' 0.0']
['84.17990288440687', ' 0.0', ' 36.56021840799429', ' 0.0', ' 31.990191106995013', ' 0.0', ' 69.47291095060655', ' 0.0', ' 18.276412561844943', ' 0.0', ' 78.66402916467493', ' 0.0', ' 50.45647432917835', ' 0.0', ' 0.0', ' 38.41811839148651', ' 0.0', ' 78.63871025180745', ' 0.0', ' 0.0', ' 79.51847503738762', ' 0.0', ' 0.0', ' 41.790457302043095', ' 0.0', ' 0.0', ' 13.90159820874205', ' 0.0', ' 0.0', ' 0.0']
['84.54622697718588', ' 0.0', ' 36.7193168196247', ' 0.0', ' 32.12940221717162', ' 0.0', ' 69.7751025074537', ' 0.0', ' 18.35607195585482', ' 0.0', ' 78.99107027239373', ' 0.0', ' 50.675613352389384', ' 0.0', ' 0.0', ' 38.57895461386454', ' 0.0', ' 78.9748129902446', ' 0.0', ' 0.0', ' 79.86451408268375', ' 0.0', ' 0.0', ' 41.970110975552444', ' 0.0', ' 0.0', ' 13.959911601061766', ' 0.0', ' 0.0', ' 0.0']
['84.88888205243276', ' 0.0', ' 36.8681355276581', ' 0.0', ' 32.25961858670083', ' 0.0', ' 70.05758852628968', ' 0.0', ' 18.430584349826177', ' 0.0', ' 79.29518894647303', ' 0.0', ' 50.88037663790954', ' 0.0', ' 0.0', ' 38.65513359190049', ' 0.0', ' 79.28745006635555', ' 0.0', ' 0.0', ' 80.18819477265637', ' 0.0', ' 0.0', ' 42.136565341724825', ' 0.0', ' 0.0', ' 13.987621388929751', ' 0.0', ' 0.0', ' 0.0']
['85.20713271546356', ' 0.0', ' 37.00635514243803', ' 0.0', ' 32.380560749633275', ' 0.0', ' 70.31980939059838', ' 0.0', ' 18.49979582067333', ' 0.0', ' 79.43964200669224', ' 0.0', ' 51.070441637254675', ' 0.0', ' 0.0', ' 38.80506012659363', ' 0.0', ' 79.43567701919793', ' 0.0', ' 0.0', ' 80.48882243480273', ' 0.0', ' 0.0', ' 42.29024874064971', ' 0.0', ' 0.0', ' 14.042278291203822', ' 0.0', ' 0.0', ' 0.0']
['85.35797566261495', ' 0.0', ' 37.07186782306839', ' 0.0', ' 32.43788434518484', ' 0.0', ' 70.44405290577258', ' 0.0', ' 18.532604112930567', ' 0.0', ' 79.72558652345117', ' 0.0', ' 51.16051478295729', ' 0.0', ' 0.0', ' 38.94917478285843', ' 0.0', ' 79.7278919683545', ' 0.0', ' 0.0', ' 80.63131251517375', ' 0.0', ' 0.0', ' 42.36294956068474', ' 0.0', ' 0.0', ' 14.094912222787716', ' 0.0', ' 0.0', ' 0.0']
['85.6555618630438', ' 0.0', ' 37.20111264410155', ' 0.0', ' 32.550973563588855', ' 0.0', ' 70.68910902036492', ' 0.0', ' 18.59733958673197', ' 0.0', ' 80.00271332002438', ' 0.0', ' 51.338255465686025', ' 0.0', ' 0.0', ' 39.08600670619696', ' 0.0', ' 80.0094240979395', ' 0.0', ' 0.0', ' 80.91242000092086', ' 0.0', ' 0.0', ' 42.50655786683306', ' 0.0', ' 0.0', ' 14.144914483947536', ' 0.0', ' 0.0', ' 0.0']
['85.94268067667556', ' 0.0', ' 37.325811368805894', ' 0.0', ' 32.66008494770516', ' 0.0', ' 70.92550615763126', ' 0.0', ' 18.659811167653423', ' 0.0', ' 80.26808089372177', ' 0.0', ' 51.50983055697775', ' 0.0', ' 0.0', ' 39.21476781149952', ' 0.0', ' 80.27733843417484', ' 0.0', ' 0.0', ' 81.18363972715281', ' 0.0', ' 0.0', ' 42.64558834793038', ' 0.0', ' 0.0', ' 14.191943730288763', ' 0.0', ' 0.0', ' 0.0']
['86.21642843896943', ' 0.0', ' 37.444702905089876', ' 0.0', ' 32.76411504195364', ' 0.0', ' 71.15088817723635', ' 0.0', ' 18.7193851437386', ' 0.0', ' 80.51981803977974', ' 0.0', ' 51.67352677828557', ' 0.0', ' 0.0', ' 39.33527810945858', ' 0.0', ' 80.52997725254457', ' 0.0', ' 0.0', ' 81.44222881857047', ' 0.0', ' 0.0', ' 42.778819316178144', ' 0.0', ' 0.0', ' 14.235899765532656', ' 0.0', ' 0.0', ' 0.0']
['86.47511352068041', ' 0.0', ' 37.557052560556095', ' 0.0', ' 32.862420990486584', ' 0.0', ' 71.36388724373992', ' 0.0', ' 18.775690658978917', ' 0.0', ' 80.7570866808146', ' 0.0', ' 51.828334851513716', ' 0.0', ' 0.0', ' 39.44784211729141', ' 0.0', ' 80.7668429604063', ' 0.0', ' 0.0', ' 81.6865893192095', ' 0.0', ' 0.0', ' 42.905477496573525', ' 0.0', ' 0.0', ' 14.276877045301514', ' 0.0', ' 0.0', ' 0.0']
['86.71816183495599', ' 0.0', ' 37.66261100323822', ' 0.0', ' 32.95478462783343', ' 0.0', ' 71.56404586596007', ' 0.0', ' 18.828599702003793', ' 0.0', ' 80.97993709514508', ' 0.0', ' 51.973898415467964', ' 0.0', ' 0.0', ' 39.55310349107729', ' 0.0', ' 80.98838075323559', ' 0.0', ' 0.0', ' 81.91617893204312', ' 0.0', ' 0.0', ' 43.02522510939006', ' 0.0', ' 0.0', ' 14.296404447568072', ' 0.0', ' 0.0', ' 0.0']
['86.94592072938396', ' 0.0', ' 37.761529089851884', ' 0.0', ' 33.04133795362039', ' 0.0', ' 71.75165641128187', ' 0.0', ' 18.878184871697822', ' 0.0', ' 81.08663394047093', ' 0.0', ' 52.1104024323279', ' 0.0', ' 0.0', ' 39.60348883871491', ' 0.0', ' 81.09420537768291', ' 0.0', ' 0.0', ' 82.13132577042786', ' 0.0', ' 0.0', ' 43.13810069935125', ' 0.0', ' 0.0', ' 14.335236059852667', ' 0.0', ' 0.0', ' 0.0']
['87.05485145558384', ' 0.0', ' 37.808838851502216', ' 0.0', ' 33.08273399506443', ' 0.0', ' 71.84140292643914', ' 0.0', ' 18.9019009561931', ' 0.0', ' 81.29947836652906', ' 0.0', ' 52.17571860616172', ' 0.0', ' 0.0', ' 39.70433376180964', ' 0.0', ' 81.30508111299903', ' 0.0', ' 0.0', ' 82.23422450201734', ' 0.0', ' 0.0', ' 43.192296378810916', ' 0.0', ' 0.0', ' 14.373089056508714', ' 0.0', ' 0.0', ' 0.0']
['87.27210484009854', ' 0.0', ' 37.903194284516196', ' 0.0', ' 33.165294998951666', ' 0.0', ' 72.02043151833882', ' 0.0', ' 18.94920065047257', ' 0.0', ' 81.50747654869579', ' 0.0', ' 52.306029316613156', ' 0.0', ' 0.0', ' 39.803449049237265', ' 0.0', ' 81.51106519749214', ' 0.0', ' 0.0', ' 82.43944756882276', ' 0.0', ' 0.0', ' 43.30070195046582', ' 0.0', ' 0.0', ' 14.409529094941696', ' 0.0', ' 0.0', ' 0.0']
['87.4844708133725', ' 0.0', ' 37.995427063353965', ' 0.0', ' 33.24599868043472', ' 0.0', ' 72.19547222760092', ' 0.0', ' 18.995435084324484', ' 0.0', ' 81.70784914997064', ' 0.0', ' 52.433443966769225', ' 0.0', ' 0.0', ' 39.899590122889215', ' 0.0', ' 81.70961454189971', ' 0.0', ' 0.0', ' 82.6400538627949', ' 0.0', ' 0.0', ' 43.4069438239315', ' 0.0', ' 0.0', ' 14.444253990960775', ' 0.0', ' 0.0', ' 0.0']
['87.68922393444676', ' 0.0', ' 38.08435350030261', ' 0.0', ' 33.32380931276479', ' 0.0', ' 72.36426747564607', ' 0.0', ' 19.040009957565964', ' 0.0', ' 81.89864381068776', ' 0.0', ' 52.55630439188701', ' 0.0', ' 0.0', ' 39.99180127151552', ' 0.0', ' 81.89892779234012', ' 0.0', ' 0.0', ' 82.8334688631582', ' 0.0', ' 0.0', ' 43.5095013326616', ' 0.0', ' 0.0', ' 14.477097713990297', ' 0.0', ' 0.0', ' 0.0']
['87.88442812207805', ' 0.0', ' 38.16913273488732', ' 0.0', ' 33.3979911430264', ' 0.0', ' 72.5252100379871', ' 0.0', ' 19.08250337075535', ' 0.0', ' 82.07876218536231', ' 0.0', ' 52.67343127641841', ' 0.0', ' 0.0', ' 40.079460230424516', ' 0.0', ' 82.07797847727913', ' 0.0', ' 0.0', ' 83.01786369837994', ' 0.0', ' 0.0', ' 43.60728058453341', ' 0.0', ' 0.0', ' 14.508017785666901', ' 0.0', ' 0.0', ' 0.0']
['88.06897291728745', ' 0.0', ' 38.24928248307816', ' 0.0', ' 33.468122172693384', ' 0.0', ' 72.67737428796441', ' 0.0', ' 19.122673613629544', ' 0.0', ' 82.2478825441337', ' 0.0', ' 52.78414645602', ' 0.0', ' 0.0', ' 40.16227265462845', ' 0.0', ' 82.24645094655033', ' 0.0', ' 0.0', ' 83.19218940069503', ' 0.0', ' 0.0', ' 43.6996379098061', ' 0.0', ' 0.0', ' 14.537071995229436', ' 0.0', ' 0.0', ' 0.0']
['88.15747870022685', ' 0.0', ' 38.287721476754335', ' 0.0', ' 33.50175629216004', ' 0.0', ' 72.75035186412771', ' 0.0', ' 19.141937837345445', ' 0.0', ' 82.32874271873557', ' 0.0', ' 52.837235442527486', ' 0.0', ' 0.0', ' 40.202018960820574', ' 0.0', ' 82.32713360463858', ' 0.0', ' 0.0', ' 83.2757942119407', ' 0.0', ' 0.0', ' 43.74387870836863', ' 0.0', ' 0.0', ' 14.551000594750278', ' 0.0', ' 0.0', ' 0.0']
['88.3336516663371', ' 0.0', ' 38.36423525139505', ' 0.0', ' 33.56870584497067', ' 0.0', ' 72.89561199059844', ' 0.0', ' 19.180281863635052', ' 0.0', ' 82.48963143734872', ' 0.0', ' 52.9428869014463', ' 0.0', ' 0.0', ' 40.28130888842961', ' 0.0', ' 82.48791979633583', ' 0.0', ' 0.0', ' 83.44221167178426', ' 0.0', ' 0.0', ' 43.83179166506166', ' 0.0', ' 0.0', ' 14.57884907342581', ' 0.0', ' 0.0', ' 0.0']
['88.5050029049249', ' 0.0', ' 38.43865489899018', ' 0.0', ' 33.633823036616405', ' 0.0', ' 73.03688916421642', ' 0.0', ' 19.21757449632668', ' 0.0', ' 82.64630130743733', ' 0.0', ' 53.04561823617114', ' 0.0', ' 0.0', ' 40.358681640248236', ' 0.0', ' 82.64474901142947', ' 0.0', ' 0.0', ' 83.60407440530366', ' 0.0', ' 0.0', ' 43.91711277423779', ' 0.0', ' 0.0', ' 14.606146501854393', ' 0.0', ' 0.0', ' 0.0']
['88.66900932595742', ' 0.0', ' 38.509884614965216', ' 0.0', ' 33.69614903809456', ' 0.0', ' 73.1721011697486', ' 0.0', ' 19.253267284943032', ' 0.0', ' 82.79669208369836', ' 0.0', ' 53.14392123632657', ' 0.0', ' 0.0', ' 40.43300187046374', ' 0.0', ' 82.7954705765478', ' 0.0', ' 0.0', ' 83.75899903754937', ' 0.0', ' 0.0', ' 43.998610374174504', ' 0.0', ' 0.0', ' 14.632522011296262', ' 0.0', ' 0.0', ' 0.0']
['88.82403009120246', ' 0.0', ' 38.57721176599454', ' 0.0', ' 33.75506029524522', ' 0.0', ' 73.29989494955613', ' 0.0', ' 19.287003753275176', ' 0.0', ' 82.93942239478918', ' 0.0', ' 53.23681835200573', ' 0.0', ' 0.0', ' 40.50349890522096', ' 0.0', ' 82.93861798429928', ' 0.0', ' 0.0', ' 83.90543559103816', ' 0.0', ' 0.0', ' 44.07550518836973', ' 0.0', ' 0.0', ' 14.65770538480352', ' 0.0', ' 0.0', ' 0.0']
['88.96927740945952', ' 0.0', ' 38.640294206062755', ' 0.0', ' 33.810257430304915', ' 0.0', ' 73.41962206739373', ' 0.0', ' 19.31861298263494', ' 0.0', ' 83.07378475855111', ' 0.0', ' 53.32384401900216', ' 0.0', ' 0.0', ' 40.56976613500075', ' 0.0', ' 83.07341202811855', ' 0.0', ' 0.0', ' 84.04263989818652', ' 0.0', ' 0.0', ' 44.14744796348811', ' 0.0', ' 0.0', ' 14.68153433499465', ' 0.0', ' 0.0', ' 0.0']
['89.10469847594013', ' 0.0', ' 38.69910900149407', ' 0.0', ' 33.86172037630732', ' 0.0', ' 73.53124089032382', ' 0.0', ' 19.348083884093043', ' 0.0', ' 83.13803884134484', ' 0.0', ' 53.404972965176114', ' 0.0', ' 0.0', ' 40.601405686902524', ' 0.0', ' 83.13786913594551', ' 0.0', ' 0.0', ' 84.17056207824965', ' 0.0', ' 0.0', ' 44.214454389700826', ' 0.0', ' 0.0', ' 14.692965224400513', ' 0.0', ' 0.0', ' 0.0']
